,處理的字串,label,predict
7701,西洋音樂,(0 2),(0 2)
7702,播放一曲相思,(2 6),(2 6)
7703,我要聽兒歌,(3 5),(3 5)
7704,我要聽學貓叫,(3 6),(3 6)
7705,我要聽華語音樂,(3 5),(3 5)
7706,小星星,(0 3),(0 3)
7707,播放一曲相思,(2 6),(2 6)
7708,我要聽黃明志的歌,(3 6),(3 6)
7709,黃小琥,(0 3),(0 3)
7710,我要聽蔡琴的歌,(3 5),(3 5)
7711,我要聽鬼故事,(3 6),(3 6)
7712,我要聽節奏藍調音樂,(3 7),(3 7)
7713,我要聽八度空間,(3 7),(3 7)
7714,我要聽周杰倫的歌,(3 6),(3 6)
7715,播放音樂,,
7716,taylor swift,(0 12),(0 12)
7717,我要聽鄧麗君的歌,(3 6),(3 6)
7718,播放小紅帽的兒童故事,(6 10),(6 10)
7719,我要聽派對動物,(3 7),(3 7)
7720,我要聽伍佰的歌,(3 6),(3 6)
7721,汪風扇,(0 2),(0 3)
7722,我要聽光年之外,(3 7),(3 7)
7723,播放起風了,(2 5),(2 5)
7724,我要聽小星星,(3 6),(3 6)
7725,我要聽雷鬼音樂,(3 5),(3 5)
7726,我要聽煙花易冷,(3 7),(3 7)
7727,播放伍佰鋼鐵人,(4 7),(2 4) (4 7)
7728,我要聽孫露的歌,(3 5),(3 5)
7729,我要聽江蕙的歌,(3 5),(3 5)
7730,播放一曲相思,(2 6),(2 6)
7731,我要聽走到飛,(3 6),(3 6)
7732,聽聽吧,(0 2),(0 2)
7733,我要聽新歌,(3 5),(3 5)
7734,我要聽吳卓源的歌,(3 6),(3 6)
7735,我要聽故事,(0 5),(0 5)
7736,為什麼沒有鋼琴音樂,(5 9),(5 9)
7737,moon river,(0 10),(0 10)
7738,我要聽爵士音樂,(3 5),(3 5)
7739,我要聽搖滾音樂排行榜,(3 5) (7 10),(3 5) (7 10)
7740,我要聽你喜歡我的歌嗎,(3 10),(3 10)
7741,我要聽周杰倫的歌,(3 6),(3 6)
7742,我要聽周杰倫的歌,(3 6),(3 6)
7743,日本的歌,(0 2),(0 2)
7744,洪榮宏,(0 3),(0 3)
7745,我要聽買榜,(3 5),(3 5)
7746,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
7747,我要聽徐佳瑩的歌,(3 6),(3 6)
7748,我要聽光年之外,(3 7),(3 7)
7749,我要聽費玉清的歌,(3 6),(3 6)
7750,我要聽搖滾音樂,(3 5),(3 5)
7751,我要聽買榜,(3 5),(3 5)
7752,播放一曲相思,(2 6),(2 6)
7753,我要聽林俊傑的歌,(3 6),(3 6)
7754,有一種悲傷,(3 5),(0 5)
7755,我要聽煙花易冷,(3 7),(3 7)
7756,播放喜歡你,(2 5),(2 5)
7757,我要聽周杰倫的歌,(3 6),(3 6)
7758,我要聽蔡小虎的歌,(3 6),(3 6)
7759,我要聽英文版綠野仙蹤,(3 10),(3 10)
7760,我要聽古典音樂,(3 5),(3 5)
7761,陳昇,(0 2),(0 2)
7762,播放一曲相思,(2 6),(2 6)
7763,我要聽蕭敬騰的歌,(3 6),(3 6)
7764,播放一曲相思,(2 6),(2 6)
7765,我想聽無言的歌,(3 7),(3 7)
7766,我小爸幫我轉到next瑞特,(7 11),(7 11)
7767,我要聽買榜,(3 5),(3 5)
7768,愛我你就抱抱我,(0 7),(0 7)
7769,我要聽煙花易冷,(3 7),(3 7)
7770,我要聽搖滾音樂排行榜,(3 5) (7 10),(3 5) (7 10)
7771,播放日語歌,(2 4),(2 4)
7772,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
7773,我要聽爵士音樂排行榜,(3 5) (7 10),(3 5) (7 10)
7774,Beat it,(0 7),(0 7)
7775,我要聽什麼了,(3 5),(3 5)
7776,我要聽新歌,(3 5),(3 5)
7777,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
7778,我要聽神仙流年,(5 7),(3 7)
7779,我要聽 Alan Walker 的歌,(4 15),(4 15)
7780,我要聽周杰倫的歌,(3 6),(3 6)
7781,學貓叫,(0 3),(0 3)
7782,播放起風了,(2 5),(2 5)
7783,唱一首小蘋果,(3 6),(3 6)
7784,我要聽徐佳瑩的歌,(3 6),(3 6)
7785,我要聽吳卓源的歌,(3 6),(3 6)
7786,唱一首小蘋果,(3 6),(3 6)
7787,卡農的歌,(0 2),(0 2)
7788,西洋音樂,(0 2),(0 2)
7789,我想要聽周杰倫的告白氣球,(4 7) (8 12),(4 7) (8 12)
7790,小豹小豹我要聽,(3 5),
7791,涼涼,(0 2),(0 2)
7792,我要聽不知唄,(3 5),(3 31)
7793,我要聽買榜,(3 5),(3 5)
7794,播放一曲相思,(2 6),(2 6)
7795,播放一曲相思,(2 6),(2 6)
7796,我要聽周杰倫的歌,(3 6),(3 6)
7797,我要聽王力宏的歌,(3 6),(3 6)
7798,我要聽王菲的歌,(3 5),(3 5)
7799,播放一曲相思,(2 6),(2 6)
7800,唱一首小蘋果,(3 6),(3 6)
7801,我要聽我好嗎,(3 6),(3 6)
7802,我要聽許茹芸的歌,(3 6),(3 6)
7803,我要聽兒歌,(3 5),(3 5)
7804,我要聽小野麗莎的歌,(3 7),(3 7)
7805,幫我放韋禮安的還是會,(3 6) (7 10),(3 6) (7 10)
7806,涼涼,(0 2),(0 2)
7807,播放音樂,,
7808,我要感謝你曾來過,(2 8),(2 8)
7809,播放一曲相思,(2 6),(2 6)
7810,我要聽陳綺貞的歌,(3 6),(3 6)
7811,我要聽歪批三國,(3 7),(3 7)
7812,播放一曲相思,(2 6),(2 6)
7813,我要聽張信哲的歌,(3 6),(3 6)
7814,我要聽蔡小虎的歌,(3 6),(3 6)
7815,我要聽吳卓源的歌,(3 6),(3 6)
7816,我要聽江蕙的歌,(3 5),(3 5)
7817,愛我你就抱抱我,(0 7),(0 7)
7818,播放阿拉丁,(2 5),(2 5)
7819,我要聽陳綺貞的歌,(3 6),(3 6)
7820,我要聽浪漫的音樂,(3 5),(3 5)
7821,學貓叫,(0 3),(0 3)
7822,我要聽走到飛,(3 6),(3 6)
7823,我要聽我問天,(3 6),(3 6)
7824,我要聽鄧麗君的歌,(3 6),(3 6)
7825,我要聽林俊傑的歌,(3 6),(3 6)
7826,涼涼,(0 2),(0 2)
7827,我要聽古典音樂,(3 5),(3 5)
7828,唱一首小蘋果,(3 6),(3 6)
7829,我要聽嘻哈音樂,(3 5),(3 5)
7830,愛我你就抱抱我,(0 7),(0 7)
7831,吳宗憲,(0 3),(0 3)
7832,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
7833,生僻字,(0 3),(0 3)
7834,我要聽英文版綠野仙蹤,(3 10),(3 10)
7835,西洋音樂,(0 2),(0 2)
7836,陳昇,(0 2),(0 2)
7837,我要聽林俊傑的歌,(3 6),(3 6)
7838,我要聽音樂,,
7839,我要聽對面的女孩看過來,(3 11),(3 11)
7840,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
7841,我要聽張雨生的歌,(3 6),(3 6)
7842,愛我你就抱抱我,(0 7),(0 7)
7843,我要聽生日快樂歌,(3 8),(3 8)
7844,幫我播放大自然音樂,(4 9),(4 9)
7845,我要聽相聲,(3 5),(3 5)
7846,我要聽鬼故事,(3 6),(3 6)
7847,伍思凱,(0 3),(0 3)
7848,我要聽田馥甄的歌,(3 6),(3 6)
7849,我要聽春天的歌曲,(3 7),(3 7)
7850,播放一曲相思,(2 6),(2 6)
7851,我要聽古典音樂,(3 5),(3 5)
7852,播放一曲相思,(2 6),(2 6)
7853,我有j八low,(4 7),(4 7)
7854,我要聽黃明志的歌,(3 6),(3 6)
7855,我要聽心靈音樂,(3 7),(3 7)
7856,我要聽新歌排行榜,(5 8),(5 8)
7857,我要聽光年之外,(3 7),(3 7)
7858,唱一首小蘋果,(3 6),(3 6)
7859,我要聽光年之外,(3 7),(3 7)
7860,我要聽相聲,(3 5),(3 5)
7861,我要聽周杰倫的歌,(3 6),(3 6)
7862,鄭秀文,(0 3),(0 3)
7863,播放音樂,,
7864,我要聽吻別,(3 5),(3 5)
7865,我要聽愛情的模樣,(3 8),(3 8)
7866,涼涼,(0 2),(0 2)
7867,我要聽于文文的歌,(3 6),(3 6)
7868,我要聽范曉萱的大聲唱歌,(3 6) (7 11),(3 6) (7 11)
7869,我要聽嘻哈音樂,(3 5),(3 5)
7870,謝金燕,(0 3),(0 3)
7871,兩隻老虎,(0 4),(0 4)
7872,播放韓語歌,(2 4),(2 4)
7873,我要聽茄子蛋的歌,(3 6),(3 6)
7874,沙漠駱駝,(0 4),(0 4)
7875,我要聽課強的熱門歌曲,(6 8),(6 8)
7876,我要聽張學友的歌,(3 6),(3 6)
7877,唱一首小蘋果,(3 6),(3 6)
7878,我要聽煙花易冷,(3 7),(3 7)
7879,我想要聽周杰倫的告白氣球,(4 7) (8 12),(4 7) (8 12)
7880,我要聽費玉清的歌,(3 6),(3 6)
7881,我要聽走到飛,(3 6),(3 6)
7882,播歌,,
7883,我要聽rice的歌,(3 7),(3 7)
7884,我要聽心靈音樂,(3 7),(3 7)
7885,我要聽陳奕迅的歌,(3 6),(3 6)
7886,我要聽新歌排行榜,(5 8),(5 8)
7887,我要聽日文歌,(3 5),(3 5)
7888,我要聽小星星,(3 6),(3 6)
7889,陳小春,(0 3),(0 3)
7890,我要聽情歌精選,(3 5),(3 5)
7891,我要聽悲傷的歌曲,(3 5),(3 5)
7892,沙漠駱駝,(0 4),(0 4)
7893,我要聽 Misia 的歌,(4 9),(4 9)
7894,我要聽買榜,(3 5),(3 5)
7895,我要聽買榜,(3 5),(3 5)
7896,我要聽古典音樂,(3 5),(3 5)
7897,寶貝寶貝,(0 4),(0 4)
7898,我要聽我好嗎,(3 6),(3 6)
7899,蕭亞軒,(0 3),(0 3)
7900,我要聽林俊傑的歌,(3 6),(3 6)
7901,愛我你就抱抱我,(0 7),(0 7)
7902,我要聽獨立音樂,(3 5),(3 5)
7903,胡彥斌,(0 3),(0 3)
7904,我要聽買榜,(3 5),(3 5)
7905,我要聽陳綺貞的歌,(3 6),(3 6)
7906,學貓叫,(0 3),(0 3)
7907,我要聽兒歌,(3 5),(3 5)
7908,兩隻老虎,(0 4),(0 4)
7909,愛我你就抱抱我,(0 7),(0 7)
7910,我要聽王菲的歌,(3 5),(3 5)
7911,我要聽蔡依林的歌,(3 6),(3 6)
7912,我要聽鳳飛飛的歌,(3 6),(3 6)
7913,播放音樂,,
7914,我要聽我好嗎,(3 6),(3 6)
7915,播爵士樂,(1 3),(1 3)
7916,我要聽樂華七子,(3 7),(3 7)
7917,胡彥斌,(0 3),(0 3)
7918,我聽伍佰歌手歌,(2 4),(2 4)
7919,白安,(0 2),(0 2)
7920,我要聽嘻哈音樂,(3 5),(3 5)
7921,葉倩文的哭砂,(0 3) (4 6),(0 3) (4 6)
7922,愛我你就抱抱我,(0 7),(0 7)
7923,我要聽紅蜻蜓,(3 6),(3 6)
7924,兩隻老虎,(0 4),(0 4)
7925,黃鶯鶯的哭砂,(0 3) (4 6),(0 3) (4 6)
7926,我要聽橄欖樹,(3 6),(3 6)
7927,我要聽田馥甄的歌,(3 6),(3 6)
7928,我要聽月琴,(3 5),(3 5)
7929,我要聽粵語歌,(3 5),(3 5)
7930,我要聽吳卓源的歌,(3 6),(3 6)
7931,唱一首小蘋果,(3 6),(3 6)
7932,我要聽周興哲的歌,(3 6),(3 6)
7933,我要告白氣球,(2 6),(2 6)
7934,播放一曲相思,(2 6),(2 6)
7935,播放,(0 2),
7936,涼涼,(0 2),(0 2)
7937,我要聽王力宏的歌,(3 6),(3 6)
7938,唱一首小蘋果,(3 6),(3 6)
7939,我要聽相聲,(3 5),(3 5)
7940,我要聽兒歌,(3 5),(3 5)
7941,大悲咒,(0 3),(0 3)
7942,我要聽橄欖樹,(3 6),(3 6)
7943,我要聽留不住的故事,(3 9),(3 9)
7944,往後餘生,(0 4),(0 4)
7945,我要聽我好嗎,(3 6),(3 6)
7946,我要聽派對動物,(3 5),(3 7)
7947,學貓叫,(0 3),(0 3)
7948,我要聽蔡琴的歌,(3 5),(3 5)
7949,我要聽獨立音樂,(3 5),(3 5)
7950,我要聽浪漫的音樂,(3 5),(3 5)
7951,我要聽迪士尼音樂,(3 5),(3 5)
7952,播放一曲相思,(2 6),(2 6)
7953,我要聽獨立音樂,(3 5),(3 5)
7954,我要聽粵語歌,(3 5),(3 5)
7955,我要聽蔡依林的歌,(3 6),(3 6)
7956,謝金燕姐姐,(0 3) (3 5),(0 3) (3 5)
7957,冰雪奇緣主題曲,(4 7),(4 7)
7958,沙漠駱駝,(0 4),(0 4)
7959,我要聽相聲選粹,(3 7),(3 7)
7960,我要聽吳卓源的歌,(3 6),(3 6)
7961,我要聽梁靜茹的歌,(3 6),(3 6)
7962,我要聽相聲,(3 5),(3 5)
7963,涼涼,(0 2),(0 2)
7964,我要聽街角的祝福,(3 8),(3 8)
7965,播放音樂,,
7966,我要聽薛之謙的歌,(3 6),(3 6)
7967,我想聽流行音樂,(3 5),(3 5)
7968,我要聽新歌,(3 5),(3 5)
7969,播放一曲相思,(2 6),(2 6)
7970,華語排行榜,(0 2) (2 5),(0 2)
7971,我要聽周杰倫的歌,(3 6),(3 6)
7972,我要聽歪批三國,(3 7),(3 7)
7973,我要聽搖滾音樂,(3 5),(3 5)
7974,我要聽王力宏的歌,(3 6),(3 6)
7975,我要聽玖壹壹的歌,(3 6),(3 6)
7976,播放起風了,(2 5),(2 5)
7977,我要聽悲傷的歌曲,(3 5),(3 5)
7978,我要聽洗澡歌,(3 6),(3 6)
7979,我要聽音樂,,
7980,我要聽爵士音樂,(3 5),(3 5)
7981,康康,(0 2),(0 2)
7982,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
7983,涼涼,(0 2),(0 2)
7984,我要聽搖滾音樂,(3 5),(3 5)
7985,我要聽鬼故事,(3 6),(3 6)
7986,我要聽于文文的歌,(3 6),(3 6)
7987,我要聽張雨生的歌,(3 6),(3 6)
7988,我要聽周杰倫的歌,(3 6),(3 6)
7989,我要聽買榜,(3 5),(3 5)
7990,兩隻老虎,(0 4),(0 4)
7991,我要聽李千娜的歌,(3 6),(3 6)
7992,播放一曲相思,(2 6),(2 6)
7993,國羽音樂,(1 3),(0 2)
7994,唱一首小蘋果,(3 6),(3 6)
7995,播放音樂,,
7996,我要聽費玉清的歌,(3 6),(3 6)
7997,我要聽熱門歌曲,(3 5),(3 5)
7998,我要聽床邊故事,(3 7),(3 7)
7999,來首無言的結局,(2 7),(2 7)
8000,播放小幸運,(2 5),(2 5)
8001,幫我播潘越雲的歌,(3 6),(3 6)
8002,我要聽陳綺貞的歌,(3 6),(3 6)
8003,鄭秀文,(0 3),(0 3)
8004,我要聽蕭敬騰的歌,(3 6),(3 6)
8005,我要聽于文文的歌,(3 6),(3 6)
8006,我要聽費玉清的歌,(3 6),(3 6)
8007,幫我放韋禮安的還是會,(3 6) (7 10),(3 6) (7 10)
8008,我要聽英文歌曲排行榜,(3 5) (7 10),(3 5) (7 10)
8009,我要聽莫文蔚的歌,(3 6),(3 6)
8010,我要聽詹雅雯的歌,(3 6),(3 6)
8011,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
8012,播放一曲相思,(2 6),(2 6)
8013,我要聽搖滾音樂,(3 5),(3 5)
8014,兩隻老虎,(0 4),(0 4)
8015,我要聽歪批三國,(3 7),(3 7)
8016,播放韓語歌,(2 4),(2 4)
8017,我要聽搖滾音樂排行榜,(3 5) (7 10),(3 5) (7 10)
8018,我要聽台語歌,(3 5),(3 5)
8019,靜子歌,(0 2),(0 2)
8020,我要聽快樂頌,(3 6),(3 6)
8021,我要聽天使中的魔鬼,(7 9),(7 9)
8022,我要聽防彈少年團的歌,(5 8),(3 8)
8023,我要聽相聲,(3 5),(3 5)
8024,我要聽買榜,(3 5),(3 5)
8025,播放熱門歌曲,(2 4),(2 4)
8026,我要聽李聖傑的歌,(3 6),(3 6)
8027,我要聽走到飛,(3 6),(3 6)
8028,我要聽小蘋果,(3 6),(3 6)
8029,我要聽周杰倫的歌,(3 6),(3 6)
8030,我要聽鄧麗君的歌,(3 6),(3 6)
8031,我要聽光年之外,(3 7),(3 7)
8032,我要聽光年之外,(3 7),(3 7)
8033,播放音樂,,
8034,我要聽伍佰的歌,(3 6),(3 6)
8035,我要聽搖滾音樂,(3 5),(3 5)
8036,我要聽嘻哈音樂,(3 5),(3 5)
8037,我要聽台語排行榜,(3 5) (5 8),(3 5) (5 8)
8038,我要聽王力宏的歌,(3 6),(3 6)
8039,我要聽張學友的歌,(3 6),(3 6)
8040,我要聽周杰倫的歌,(3 6),(3 6)
8041,我要聽鬼故事,(3 6),(3 6)
8042,播放音樂,,
8043,學貓叫,(0 3),(0 3)
8044,say say say,(0 11),(0 11)
8045,播放richard clapton,(10 17),(2 17)
8046,我要聽詹雅雯的歌,(3 6),(3 6)
8047,陳淑樺的歌,(0 3),(0 3)
8048,我要聽鳳飛飛的歌,(3 6),(3 6)
8049,我要聽周杰倫的歌,(3 6),(3 6)
8050,我要聽快樂天堂,(3 7),(3 7)
8051,兩隻老虎,(0 4),(0 4)
8052,沙漠駱駝,(0 4),(0 4)
8053,我要聽周杰倫的歌,(3 6),(3 6)
8054,兩隻老虎,(0 4),(0 4)
8055,我要聽江蕙的歌,(3 5),(3 5)
8056,我要聽獨立音樂,(3 5),(3 5)
8057,爵士樂,(0 2),(0 2)
8058,大悲咒,(0 3),(0 3)
8059,我要聽熱門歌曲,(3 5),(3 5)
8060,我要聽古典音樂,(3 5),(3 5)
8061,我要聽英文版綠野仙蹤,(3 10),(3 10)
8062,我要聽獨立音樂,(3 5),(3 5)
8063,我要聽買榜,(3 5),(3 5)
8064,我要聽小星星,(3 6),(3 6)
8065,我要聽走到飛,(3 6),(3 6)
8066,我要聽爵士音樂,(3 5),(3 5)
8067,我要聽對面的女孩看過來,(3 11),(3 11)
8068,黃鶯鶯,(0 3),(0 3)
8069,我要聽鄧麗君的歌,(3 6),(3 6)
8070,西洋音樂,(0 2),(0 2)
8071,唐海姑娘,(2 4),
8072,我要聽周杰倫的歌,(3 6),(3 6)
8073,我要聽 Alan Walker 的歌,(4 15),(4 15)
8074,披頭四,(0 3),(0 3)
8075,蘇芮,(0 2),(0 2)
8076,我要聽節奏藍調音樂,(3 7),(3 7)
8077,我要聽月琴,(3 5),(3 5)
8078,康康,(0 2),(0 2)
8079,我要聽爵士音樂,(3 5),(3 5)
8080,兩隻老虎,(0 4),(0 4)
8081,我要聽搖滾音樂,(3 5),(3 5)
8082,我要聽日語排行榜,(3 5) (5 8),(3 5) (5 8)
8083,我要聽玖壹壹的歌,(3 6),(3 6)
8084,我想聽李白,(3 5),(3 5)
8085,我要聽鄧紫棋的歌,(3 6),(3 6)
8086,學貓叫,(0 3),(0 3)
8087,我要聽熱門歌曲,(3 5),(3 5)
8088,我要聽于文文的歌,(3 6),(3 6)
8089,我要聽林俊傑的歌,(3 6),(3 6)
8090,我要聽韓語排行榜,(3 5) (5 8),(3 5) (5 8)
8091,涼涼,(0 2),(0 2)
8092,兩隻老虎,(0 4),(0 4)
8093,兩隻老虎,(0 4),(0 4)
8094,我要聽恭喜呀恭喜發要發大財好運男童哎呀來來,(17 19),
8095,我要聽江蕙的歌,(3 5),(3 5)
8096,我要聽買榜,(3 5),(3 5)
8097,我要聽張惠妹的歌,(3 6),(3 6)
8098,我要聽節奏藍調音樂,(3 7),(3 7)
8099,高勝美,(0 3),(0 3)
8100,兩隻老虎,(0 4),(0 4)
8101,我要聽古典音樂,(3 5),(3 5)
8102,我要聽買榜,(3 5),(3 5)
8103,我要聽節奏藍調音樂,(3 7),(3 7)
8104,我要聽愛情的模樣,(3 8),(3 8)
8105,我要聽梁靜茹的歌,(3 6),(3 6)
8106,我要聽買榜,(3 5),(3 5)
8107,我要聽光年之外,(3 7),(3 7)
8108,我要聽come on you,(3 10),(3 14)
8109,我要聽歪批三國,(3 7),(3 7)
8110,我要聽周杰倫的歌,(3 6),(3 6)
8111,我要聽陳奕迅的歌,(3 6),(3 6)
8112,我要聽盧廣仲的歌,(3 6),(3 6)
8113,我要聽蔡依林的歌,(3 6),(3 6)
8114,我要聽你喜歡我的歌嗎,(3 10),(3 10)
8115,愛我你就抱抱我,(0 7),(0 7)
8116,我要聽天生歌姬,(3 7),(3 7)
8117,愛我你就抱抱我,(0 7),(0 7)
8118,我要聽蔡依林的歌,(3 6),(3 6)
8119,我要聽熱門歌曲,(3 5),(3 5)
8120,郭富城,(0 3),(0 3)
8121,愛我你就抱抱我,(0 7),(0 7)
8122,我要聽王力宏的歌,(3 6),(3 6)
8123,我要聽買榜,(3 5),(3 5)
8124,播放音樂,,
8125,我要聽陳綺貞的歌,(3 6),(3 6)
8126,我要聽張學友的歌,(3 6),(3 6)
8127,我要聽新歌,(3 5),(3 5)
8128,杜德偉,(0 3),(0 3)
8129,我要聽王力宏的歌,(3 6),(3 6)
8130,我要聽費玉清的歌,(3 6),(3 6)
8131,我要聽新歌,(3 5),(3 5)
8132,我要聽古典音樂,(3 5),(3 5)
8133,我要聽薛之謙的歌,(3 6),(3 6)
8134,播放一曲相思,(2 6),(2 6)
8135,涼涼,(0 2),(0 2)
8136,我要聽台語歌,(3 5),(3 5)
8137,我要聽鄧麗君的歌,(3 6),(3 6)
8138,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
8139,我要聽煙花易冷,(3 7),(3 7)
8140,播放一曲相思,(2 6),(2 6)
8141,黃小琥,(0 3),(0 3)
8142,我要聽黃明志的歌,(3 6),(3 6)
8143,沙漠駱駝,(0 4),(0 4)
8144,我要聽快樂頌,(3 6),(3 6)
8145,我要聽古典音樂,(3 5),(3 5)
8146,我要聽新歌,(3 5),(3 5)
8147,沙漠駱駝,(0 4),(0 4)
8148,播放音樂,,
8149,我要聽鄧紫棋的歌,(3 6),(3 6)
8150,我要聽兒歌,(3 5),(3 5)
8151,來首愛情的騙子我問你,(2 10),(2 10)
8152,我要聽粵語歌,(3 5),(3 5)
8153,我要聽林宥嘉的歌,(3 6),(3 6)
8154,我要聽電子音樂排行榜,(3 5) (7 10),(3 5) (7 10)
8155,播放一曲相思,(2 6),(2 6)
8156,我要聽鄉村音樂排行榜,(3 7) (7 10),(3 7) (7 10)
8157,喬幼,(0 2),(0 2)
8158,我要聽迪士尼音樂,(3 5),(3 5)
8159,我要聽王力宏的歌,(3 6),(3 6)
8160,我要聽林宥嘉的傻子,(3 6) (7 9),(3 6) (7 9)
8161,學貓叫,(0 3),(0 3)
8162,我要聽紅蜻蜓,(3 6),(3 6)
8163,播放一曲相思,(2 6),(2 6)
8164,我要聽陳綺貞的歌,(3 6),(3 6)
8165,我要聽我好嗎,(3 6),(3 6)
8166,我要聽小野麗莎的歌,(5 7),(3 7)
8167,許美靜,(0 3),(0 3)
8168,流行歌曲,(0 2),(0 2)
8169,吳宗憲,(0 3),(0 3)
8170,我要聽搖滾音樂,(3 5),(3 5)
8171,我要聽林俊傑的歌,(3 6),(3 6)
8172,我要聽周杰倫的歌,(3 6),(3 6)
8173,我要聽熱門歌曲,(3 5),(3 5)
8174,我要聽田馥甄的歌,(3 6),(3 6)
8175,我要聽新歌,(3 5),(3 5)
8176,播放中文歌曲,(2 4),(2 4)
8177,播放紅髮愛德的歌,(2 6),(2 6)
8178,我要聽田馥甄的歌,(3 6),(3 6)
8179,我要聽光年之外,(3 7),(3 7)
8180,我要聽林俊傑的歌,(3 6),(3 6)
8181,沙漠駱駝,(0 4),(0 4)
8182,我要聽熱門歌曲,(3 5),(3 5)
8183,我要聽 Alan Walker 的歌,(4 15),(4 15)
8184,我要聽江蕙的歌,(3 5),(3 5)
8185,我要聽新歌,(3 5),(3 5)
8186,學貓叫,(0 3),(0 3)
8187,我想要聽周杰倫的告白氣球,(4 7) (8 12),(4 7) (8 12)
8188,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
8189,我要聽王菲的歌,(3 5),(3 5)
8190,周傳雄,(0 3),(0 3)
8191,我要聽鳳飛飛的歌,(3 6),(3 6)
8192,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
8193,我要聽獨立音樂,(3 5),(3 5)
8194,我要聽童話故事,(3 7),(3 7)
8195,我要聽鄧麗君的歌,(3 6),(3 6)
8196,我要聽買榜,(3 5),(3 5)
8197,黃鶯鶯,(0 3),(0 3)
8198,我要聽鳳飛飛的歌,(3 6),(3 6)
8199,愛我你就抱抱我,(0 7),(0 7)
8200,我要聽嘻哈音樂,(3 5),(3 5)
8201,我要聽梁靜茹的歌,(3 6),(3 6)
8202,李玟,(0 2),(0 2)
8203,我要聽鳳飛飛的歌,(3 6),(3 6)
8204,我要聽歪批三國,(3 7),(3 7)
8205,我要聽愛情的模樣,(3 8),(3 8)
8206,我要聽爵士音樂,(3 5),(3 5)
8207,我要聽 Misia 的歌,(4 9),(4 9)
8208,我要聽宇多田光的歌,(3 7),(3 7)
8209,羅時豐的歌曲,(0 3),(0 3)
8210,我要聽周杰倫的歌,(3 6),(3 6)
8211,我要聽新歌,(3 5),(3 5)
8212,我要聽五月天的歌,(3 6),(3 6)
8213,我要聽新歌,(3 5),(3 5)
8214,我要聽心情不好的時候適合聽的歌曲,(3 7),(3 7)
8215,播放一曲相思,(2 6),(2 6)
8216,播放一曲相思,(2 6),(2 6)
8217,生僻字,(0 3),(0 3)
8218,我要聽吳卓源的歌,(3 6),(3 6)
8219,我要聽盧廣仲的歌,(3 6),(3 6)
8220,唱一首小蘋果,(3 6),(3 6)
8221,播放一曲相思,(2 6),(2 6)
8222,我要聽愛情的模樣,(3 8),(3 8)
8223,我要聽周杰倫的歌,(3 6),(3 6)
8224,學貓叫,(0 3),(0 3)
8225,馬友友,(0 3),(0 3)
8226,我要聽江蕙的歌,(3 5),(3 5)
8227,我要聽買榜,(3 5),(3 5)
8228,唱一首小蘋果,(3 6),(3 6)
8229,聲音李翊君,(2 5),(2 5)
8230,我要聽林俊傑的歌,(3 6),(3 6)
8231,涼涼,(0 2),(0 2)
8232,可以播放青春有你嗎,(4 8),(4 8)
8233,我要聽入睡音樂,(3 5),(3 5)
8234,我要聽紅蜻蜓,(3 6),(3 6)
8235,沙漠駱駝,(0 4),(0 4)
8236,播放葛格,(2 4),(2 4)
8237,我要聽留不住的故事,(3 9),(3 9)
8238,陳淑樺的歌,(0 3),(0 3)
8239,我要聽張宇的歌,(3 5),(3 5)
8240,播放一曲相思,(2 6),(2 6)
8241,我要聽梁靜茹的歌,(3 6),(3 6)
8242,我要聽買榜,(3 5),(3 5)
8243,沙漠駱駝,(0 4),(0 4)
8244,我要聽有聲書,(0 6),(0 6)
8245,萬芳,(0 2),(0 2)
8246,我要聽王傑的歌,(3 5),(3 5)
8247,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
8248,我要聽獨立音樂,(3 5),(3 5)
8249,涼涼,(0 2),(0 2)
8250,我要聽我好嗎,(3 6),(3 6)
8251,幫我放魔法城堡,(3 7),(3 7)
8252,播放起風了,(2 5),(2 5)
8253,moon river,(0 10),(0 10)
8254,天秤座跟哪一個星座運勢最合的來,(7 9),
8255,我要聽我好嗎,(3 6),(3 6)
8256,我要聽節奏藍調音樂,(3 7),(3 7)
8257,我要聽搖滾音樂,(3 5),(3 5)
8258,沙漠駱駝,(0 4),(0 4)
8259,來首愛情的騙子我問你,(2 10),(2 10)
8260,我要聽搖滾音樂,(3 5),(3 5)
8261,播放音樂,,
8262,我要聽黃乙玲的歌,(3 6),(3 6)
8263,兩隻老虎,(0 4),(0 4)
8264,我想聽故事,(0 5),(0 5)
8265,有聲書,(0 3),(0 3)
8266,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
8267,我要聽李千娜的歌,(3 6),(3 6)
8268,披頭四,(0 3),(0 3)
